tweet_text,recipient,emotion,brand,tweet_length,lemmatized_review,emotion_code
"['smallbiz', 'need', 'review', 'play', 'google', 'placeswe', 'got', 'app', 'thatlink', 'seo', 'sxsw']",none,Positive,none,17,smallbiz need review play google placeswe got app thatlink seo sxsw,2
"['smallbiz', 'need', 'review', 'play', 'google', 'placeswe', 'got', 'app', 'thatlink', 'seo', 'sxsw']",none,Neutral,none,17,smallbiz need review play google placeswe got app thatlink seo sxsw,1
"['samsung', 'sony', 'follow', 'apple', 'hp', 'lead', 'user', 'link', 'austin', 'atx', 'sxsw']",none,Neutral,none,11,samsung sony follow apple hp lead user link austin atx sxsw,1
"['samsung', 'sony', 'follow', 'apple', 'hp', 'lead', 'user', 'link', 'austin', 'atx', 'sxsw', 'via', 'user', 'rg']",none,Neutral,none,14,samsung sony follow apple hp lead user link austin atx sxsw via user rg,1
"['take', 'sxsw', 'rt', 'user', 'major', 'south', 'korean', 'director', 'get', '1300', 'make', 'movie', 'entirely', 'iphone', 'link']",iPhone,Positive,Apple,21,take sxsw rt user major south korean director get 1300 make movie entirely iphone link,2
"['beautiful', 'sxsw', 'user', 'apple', 'store', 'sxsw', 'pic', 'link']",Apple,Positive,Apple,8,beautiful sxsw user apple store sxsw pic link,2
"['q1', 'sxsw', 'sxswi', 'prep', 'amazing', 'pre', 'push', 'locally', 'focus', 'location', 'based', 'google', 'owns', '10', 'region', 'billboard', 'pr20chat']",none,Neutral,none,23,q1 sxsw sxswi prep amazing pre push locally focus location based google owns 10 region billboard pr20chat,1
"['sxsw', 'account', 'need', 'follow', 'apps', 'download', 'iphone']",none,Neutral,none,14,sxsw account need follow apps download iphone,1
"['headed', 'sxsw', 'want', 'sharegather', 'contact', 'info', 'link', 'turn', 'iphone', 'business', 'card', 'broadcaster']",none,Neutral,none,19,headed sxsw want sharegather contact info link turn iphone business card broadcaster,1
"['headed', 'sxsw', 'want', 'sharegather', 'contact', 'info', 'link', 'turn', 'iphone', 'link']",none,Neutral,none,17,headed sxsw want sharegather contact info link turn iphone link,1
"['way', 'sxsw', 'apple', 'store', 'sold', '3g', 'model', 'vzw', 'amp', 'atampt']",none,Neutral,none,16,way sxsw apple store sold 3g model vzw amp atampt,1
"['must', 'sxsw', 'app', 'rt', 'user', 'lovely', 'review', 'forbes', 'sxsw', 'ipad', 'app', 'holler', 'gram', 'link']",iPad or iPhone App,Positive,Apple,19,must sxsw app rt user lovely review forbes sxsw ipad app holler gram link,2
"['temporary', 'sxsw', 'apple', 'store', 'apple', 'sneaky', 'usual', 'link']",Apple,Positive,Apple,10,temporary sxsw apple store apple sneaky usual link,2
"['anyone', 'sxsw', 'popup', 'apple', 'store', 'austin', 'got', 'hopping', 'place', 'today']",none,Neutral,none,18,anyone sxsw popup apple store austin got hopping place today,1
"['\x89ûïuser', 'sxsw', 'beta', 'testing', 'interactive', 'book', 'ipad', 'app', 'moonbot', 'studio', 'louisiana', 'cool', 'app\x89û\x9d']",iPad or iPhone App,Positive,Apple,17,ûïuser sxsw beta testing interactive book ipad app moonbot studio louisiana cool appû,2
"['apple', 'sxsw', 'day', 'one', 'seeing', 'ton', 'ipad2']",iPad,Positive,Apple,11,apple sxsw day one seeing ton ipad2,2
"['fastball', 'sxsw', 'giving', 'away', 'two', 'new', 'ipad2', 'wifi', '32g', 'black', 'apple', 'cover', 'tweet', 'user', 'fo', 'info', 'sxswi', 'attsxsw', 'tonight', 'user', 'bolt', 'house']",none,Neutral,none,23,fastball sxsw giving away two new ipad2 wifi 32g black apple cover tweet user fo info sxswi attsxsw tonight user bolt house,1
"['anyone', 'sxsw', 'chance', 'check', 'popup', 'apple', 'store', 'wondering', 'worth', 'trek', 'convention', 'center']",none,Neutral,none,24,anyone sxsw chance check popup apple store wondering worth trek convention center,1
"['\x89ûïuser', 'sxsw', 'ipad', 'store', 'sold', 'everything', 'except', '64gig', 'wifi', 'white\x89û\x9d', 'user', 'manage', 'get']",iPad,Positive,Apple,20,ûïuser sxsw ipad store sold everything except 64gig wifi whiteû user manage get,2
"['\x89ûïuser', 'sxsw', 'ipad', 'store', 'sold', 'everything', 'except', '64gig', 'wifi', 'white\x89û\x9d', 'also', 'known', 'white', 'jean', 'configuration']",iPad,Positive,Apple,20,ûïuser sxsw ipad store sold everything except 64gig wifi whiteû also known white jean configuration,2
"['offered', 'sxsw', 'ipad', 'promo', 'ninjafinder', 'user', 'fan', 'sxsw', 'suck', 'sxsw']",iPad,Positive,Apple,22,offered sxsw ipad promo ninjafinder user fan sxsw suck sxsw,2
"['user', 'sxsw', 'austin', 'conference', 'google', 'search', 'interactive', 'music', 'film']",none,Neutral,none,18,user sxsw austin conference google search interactive music film,1
"['anyone', 'sxsw', 'know', 'apple', 'selling', 'ipad', '2']",none,Neutral,none,14,anyone sxsw know apple selling ipad 2,1
"['anyone', 'sxsw', 'know', 'apple', 'store', 'new', 'shipment', 'ipads', 'yet']",none,Neutral,none,16,anyone sxsw know apple store new shipment ipads yet,1
"['marc', 'ecko', 'sxsw', 'launch', 'iphone', 'app', 'autodial', 'political', 'change', 'link', 'edreform', 'edtech', 'eduvc', 'fightthepaddle']",none,Neutral,none,15,marc ecko sxsw launch iphone app autodial political change link edreform edtech eduvc fightthepaddle,1
"['poursite', 'sxsw', 'learning', 'lifechanging', 'impact', 'ipad', 'real', 'people', 'actual', 'life', 'bravo']",iPad,Positive,Apple,17,poursite sxsw learning lifechanging impact ipad real people actual life bravo,2
"['user', 'sxsw', 'lonelyplanet', 'austin', 'guide', 'iphone', 'free', 'limited', 'time', 'link', 'lp', 'travel']",none,Positive,none,16,user sxsw lonelyplanet austin guide iphone free limited time link lp travel,2
"['free', 'sxsw', 'mp3', 'downloads', 'time', 'itunes', 'link']",none,Neutral,none,10,free sxsw mp3 downloads time itunes link,1
"['anyone', 'sxsw', 'heading', 'aclu', 'event', 'seen', 'owt', 'google', 'circle']",none,Neutral,none,16,anyone sxsw heading aclu event seen owt google circle,1
"['user', 'sxsw', 'prompt', 'memory', 'go', 'google', 'map', 'describe', 'childhood', 'walk']",none,Neutral,none,14,user sxsw prompt memory go google map describe childhood walk,1
"['apple', 'sxsw', 'store', 'still', 'ipad', '2', 'short', 'line']",iPad,Positive,Apple,11,apple sxsw store still ipad 2 short line,2
"['essential', 'sxsw', 'tool', 'link']",none,Neutral,none,4,essential sxsw tool link,1
"['left', 'sxsw', 'tradeshow', 'demo', 'user', 'google', 'theatre', 'ok', 'get', 'see', 'presenter', 'using']",Other Google product or service,Positive,,25,left sxsw tradeshow demo user google theatre ok get see presenter using,2
"['following', 'sxsw', 'tweet', 'google', 'realtime', 'four', 'platform', 'tweet', 'deck', 'listening', 'panel', 'realizing', 'spoken', 'one', 'today']",none,Neutral,none,23,following sxsw tweet google realtime four platform tweet deck listening panel realizing spoken one today,1
"['anyone', 'sxsw', 'want', 'ipad', '2', 'line', 'pick', 'one', 'someone', 'willing', 'pay', '50', 'grab', '1']",none,Neutral,none,29,anyone sxsw want ipad 2 line pick one someone willing pay 50 grab 1,1
"['anyone', 'sxsw', 'want', 'make', 'quick', 'hundred', 'dollar', 'new', 'ipad2', 'ad', 'hoc', 'apple', 'store', 'get', 'hundred', 'plus', 'cost']",iPad,Positive,Apple,22,anyone sxsw want make quick hundred dollar new ipad2 ad hoc apple store get hundred plus cost,2
"['solving', 'sxswinduced', 'iphoneintoilet', 'crisis', 'apple', 'store', 'user', 'crisis']",none,Neutral,none,15,solving sxswinduced iphoneintoilet crisis apple store user crisis,1
"['monday', 'sxsw', 'barry', 'diller', 'new', 'york', 'time', 'congress', 'lunch', 'w', 'hotel', 'party', 'google', 'party', 'six', 'dirty', 'martini', 'monday']",Google,Positive,Google,22,monday sxsw barry diller new york time congress lunch w hotel party google party six dirty martini monday,2
"['attending', 'sxsw', 'austin', 'guide', 'user', 'free', 'download', 'itunes', 'link', 'lp']",none,Neutral,none,16,attending sxsw austin guide user free download itunes link lp,1
"['seriously', 'sxsw', 'testing', 'mobile', 'apps', 'constant', 'ipad', 'crash', 'causing', 'lost', 'schedule', 'sync', 'wp7']",iPad or iPhone App,Negative,Apple,22,seriously sxsw testing mobile apps constant ipad crash causing lost schedule sync wp7,0
"['ready', 'sxsw', 'iphone', 'apps', '2', 'make', 'blogging', 'easier', 'link', 'sxsw', 'sxswi']",iPad or iPhone App,Positive,Apple,17,ready sxsw iphone apps 2 make blogging easier link sxsw sxswi,2
"['ipad2', 'sxswa', 'conflagration', 'doofusness', 'link']",iPad,Negative,Apple,7,ipad2 sxswa conflagration doofusness link,0
"['attention', 'sxswers', 'link', 'rumored', 'popup', 'temporary', 'apple', 'store', 'sxsw', 'ipad', '2', 'launch', 'need']",Apple,Positive,Apple,18,attention sxswers link rumored popup temporary apple store sxsw ipad 2 launch need,2
"['went', 'sxswi', 'lousy', 'ipad', 'sxsw', 'link']",iPad,Positive,Apple,16,went sxswi lousy ipad sxsw link,2
"['hey', 'sxsw', 'sxswi', 'folk', 'want', 'learn', 'security', 'come', 'bsidesaustin', 'link']",none,Neutral,none,16,hey sxsw sxswi folk want learn security come bsidesaustin link,1
"['attending', 'sxswi', 'work', 'iphone', 'ipad', 'game', 'development', 'looking', 'hire', 'austinbased', 'io', 'developer', 'man', 'let', 'u', 'talk', 'sxsw']",none,Neutral,none,22,attending sxswi work iphone ipad game development looking hire austinbased io developer man let u talk sxsw,1
"['winning', 'picture', 'android', 'google', 'sxsw', 'link']",Android,Positive,Google,9,winning picture android google sxsw link,2
"['gsdampm', 'google', '710', 'rt', 'user', 'best', 'party', 'hit', 'tonight', 'sxsw', 'user', 'user']",none,Neutral,none,16,gsdampm google 710 rt user best party hit tonight sxsw user user,1
"['gsdampm', 'google', 'industry', 'party', 'sxsw', 'user', 'great', 'meet', 'link']",none,Neutral,none,12,gsdampm google industry party sxsw user great meet link,1
"['spent', '100', 'come', 'sxsw', 'already', 'used', 'ipad', '1', 'wait', 'couple', 'city', 'block', 'ipad2', 'sxsw', 'link']",iPad,Negative,Apple,23,spent 100 come sxsw already used ipad 1 wait couple city block ipad2 sxsw link,0
"['sxsw', 'day', '1', 'marissa', 'mayer', 'google', 'connect', 'digital', 'amp', 'physical', 'world', 'mobile', 'link']",none,Neutral,none,17,sxsw day 1 marissa mayer google connect digital amp physical world mobile link,1
"['behind', '100', 'email', 'give', '1', 'line', 'iphone', 'composed', 'reply', 'sxsw', 'protip']",iPhone,Positive,Apple,15,behind 100 email give 1 line iphone composed reply sxsw protip,2
"['like', '10pm', 'night', 'line', 'around', 'block', 'popup', 'apple', 'store', 'selling', 'ipad2s', 'sxsw']",iPad,Positive,Apple,21,like 10pm night line around block popup apple store selling ipad2s sxsw,2
"['user', '1154', 'free', 'song', 'sxsw', 'year', 'alone', 'link']",none,Neutral,none,10,user 1154 free song sxsw year alone link,1
"['150', 'million', 'mobile', 'user', 'google', 'map', 'mobile', 'sxsw']",none,Neutral,none,12,150 million mobile user google map mobile sxsw,1
"['currently', '150', 'people', 'line', 'quotpop', 'apple', 'storequot', 'sxsw']",none,Neutral,none,12,currently 150 people line quotpop apple storequot sxsw,1
"['ipad', '2', 'available', 'sxsw', '64gb', 'wifionly', 'model', '699', 'plus', 'optional', 'leather', 'smart', 'cover', '69']",none,Neutral,none,22,ipad 2 available sxsw 64gb wifionly model 699 plus optional leather smart cover 69,1
"['\x89÷¼', 'love', '2', 'entertain', 'you\x89ûplease', 'don\x89ûªt', 'grateful', '\x89÷', 'link', '\x89ã', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,18,÷¼ love 2 entertain youûplease donûªt grateful ÷ link ã edchat musedchat sxsw sxswi classical newtwitter,1
"['less', '2', 'hour', 'announce', 'detail', 'ipad', '2', 'giveaway', 'sxsw', 'sxswi']",none,Neutral,none,16,less 2 hour announce detail ipad 2 giveaway sxsw sxswi,1
"['2', 'ipad', '2', 'seen', 'wild', 'people', 'say', 'fast', 'still', 'pic', 'terrible', 'sxsw']",iPad,Negative,Apple,23,2 ipad 2 seen wild people say fast still pic terrible sxsw,0
"['ipad', '2', 'queue', 'sxsw', 'course']",none,Neutral,none,8,ipad 2 queue sxsw course,1
"['ipad', '2', 'take', 'sxsw', 'video', 'user', 'link']",iPad,Positive,Apple,10,ipad 2 take sxsw video user link,2
"['many', 'ipad', '2', 'snapping', 'away', 'keynote', 'slide', 'sxsw']",iPad,Positive,Apple,10,many ipad 2 snapping away keynote slide sxsw,2
"['apple', '200m', 'user', 'credit', 'card', 'syncd', 'itunes', 'one', 'click', 'purchase', 'winning', 'sxsw']",none,Neutral,none,16,apple 200m user credit card syncd itunes one click purchase winning sxsw,1
"['2nd', 'cocktail', 'quottexas', 'snowflakequot', 'user', 'google', 'cnngrill', 'sxsw']",none,Neutral,none,14,2nd cocktail quottexas snowflakequot user google cnngrill sxsw,1
"['new', 'post', '3', 'iphone', 'apps', 'using', 'south', 'southwest', 'interactive', 'link', 'sxsw', 'sxswi']",iPad or iPhone App,Positive,Apple,16,new post 3 iphone apps using south southwest interactive link sxsw sxswi,2
"['new', 'post', '3', 'iphone', 'apps', 'using', 'south', 'southwest', 'interactive', 'sxsw', 'sxswi', 'link']",none,Neutral,none,16,new post 3 iphone apps using south southwest interactive sxsw sxswi link,1
"['sweet', 'new', '3d', 'google', 'map', 'demo', 'going', 'ballroom', 'sxsw']",Other Google product or service,Positive,,12,sweet new 3d google map demo going ballroom sxsw,2
"['35', 'million', 'mile', 'per', 'day', 'driving', 'google', 'map', 'navigation', 'sxsw']",Other Google product or service,Positive,,14,35 million mile per day driving google map navigation sxsw,2
"['rt', '4', 'pm', 'ipad2', 'line', 'apple', 'store', 'longer', 'wider', '\x89ûò', '250', 'people', 'one', 'hour', 'sxsw']",none,Neutral,none,27,rt 4 pm ipad2 line apple store longer wider ûò 250 people one hour sxsw,1
"['smart', '4', 'packing', 'extra', 'rt', 'user', 'way', 'sunny', 'austin', 'sxsw', 'extra', 'iphone', 'stow', 'case', 'user', 'user']",none,Neutral,none,27,smart 4 packing extra rt user way sunny austin sxsw extra iphone stow case user user,1
"['wonder', '4sqwill', 'attempt', 'block', 'gowalla', 'crosscheckins', 'way', 'facebook', 'blocked', 'google', 'contact', 'connection', 'sxsw', 'lbswars']",none,Neutral,none,17,wonder 4sqwill attempt block gowalla crosscheckins way facebook blocked google contact connection sxsw lbswars,1
"['sxsw', 'day', '5', 'apple', 'store', 'still', 'lineand', 'growing', 'link']",Apple,Positive,Apple,14,sxsw day 5 apple store still lineand growing link,2
"['check', '5', 'step', 'bulletproof', 'ux', 'strategy', 'sxsw', 'link', 'sxsw', 'rhjrux5', 'link']",none,Neutral,none,14,check 5 step bulletproof ux strategy sxsw link sxsw rhjrux5 link,1
"['wandering', '6th', 'street', 'girl', 'stopped', 'ceviche', 'mojitos', 'apple', 'juice', 'amp', 'ice', 'cream', 'sxsw']",none,Neutral,none,16,wandering 6th street girl stopped ceviche mojitos apple juice amp ice cream sxsw,1
"['band', 'sxsw', 'want', 'share', 'track', 'audience', 'stage', 'use', 'frostwire', 'android', 'wifi', 'available']",Android App,Positive,Google,25,band sxsw want share track audience stage use frostwire android wifi available,2
"['got', 'busy', 'week', 'ahead', 'new', 'book', 'google', 'apps', 'available', 'amazon', 'amp', 'attending', 'sxsw']",none,Neutral,none,21,got busy week ahead new book google apps available amazon amp attending sxsw,1
"['believe', 'went', 'aussie', 'sxsw', 'rt', 'user', 'ipad', '2', 'sold', '70', 'went', 'new', 'buyer', 'report', 'link']",none,Neutral,none,23,believe went aussie sxsw rt user ipad 2 sold 70 went new buyer report link,1
"['\x89ûïuser', 'google', 'spreadsheet', '270', 'party', 'sxsw', 'year', 'oo', 'link', 'user', 'plan', 'going', 'sxsw', 'party']",none,Neutral,none,22,ûïuser google spreadsheet 270 party sxsw year oo link user plan going sxsw party,1
"['guy', 'line', 'apple', 'popup', 'store', 'sixth', 'street', 'austin', 'quoti', 'guyquot', 'told', 'sxsw']",none,Neutral,none,22,guy line apple popup store sixth street austin quoti guyquot told sxsw,1
"['iphone', 'need', 'caruse', 'zimride', 'etc', 'share', 'ride', 'sxsw', 'shareable']",iPad or iPhone App,Positive,Apple,17,iphone need caruse zimride etc share ride sxsw shareable,2
"['seen', 'lot', 'tablet', 'every', 'single', 'one', 'ipad', 'sxsw']",none,Neutral,none,16,seen lot tablet every single one ipad sxsw,1
"['receiving', 'lot', 'user', 'message', 'telling', 'sexy', 'response', 'post', 'looking', 'meet', 'fellow', 'christian', 'iphone', 'devs', 'sxsw']",none,Neutral,none,24,receiving lot user message telling sexy response post looking meet fellow christian iphone devs sxsw,1
"['picked', 'mophie', 'battery', 'case', '4', 'iphone', 'prep', 'sxsw', 'lugging', 'around', 'laptop', 'amp', 'using', 'phone', 'huge', 'win', 'last', 'year']",iPhone,Positive,Apple,29,picked mophie battery case 4 iphone prep sxsw lugging around laptop amp using phone huge win last year,2
"['news', 'p', 'rtuser', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",none,Neutral,none,19,news p rtuser google launch major new social network called circle possibly today link sxsw,1
